工件号： 519-1焊缝测试
检测时间： 2018/12/24 11:18:51
测量长度： 100 
0,2132.5,1593.4,3637.2,-36087.3,-21112.0,15358.1,-495.4,1707.3,-774.9,1756.4,1845.1,-1017.3,-2634.5,14445.5,8526.1,39675.5,17370.1,309945.5,88.9,31.9
1,-2649.1,1839.8,5694.2,-56895.9,-21094.7,14583.3,3145.8,2137.8,8996.3,2337.8,1925.9,-3578.9,11144.7,36813.2,24799.5,103177.0,54930.3,654598.1,88.9,32.4
2,-38185.4,1540.4,-16269.4,-46677.1,-20449.7,-21133.2,1544.4,1612.0,8622.8,1177.5,935.1,-5462.4,5618.7,31120.2,29773.2,129856.0,81230.5,751543.1,88.9,32.6
3,-57473.5,2851.8,7463.8,-62194.1,-54897.2,-56580.7,7095.6,801.4,19073.5,-361.6,735.1,-4398.8,-61738.5,25830.0,29259.3,94489.3,28134.7,484807.0,88.7,32.6
4,-31960.0,6942.0,82643.8,-31469.9,-59784.8,-58855.0,49078.5,-3510.1,58682.8,5353.8,-2125.9,4883.6,-139139.8,-4698.2,8524.8,31556.0,3397.5,-280886.2,88.4,32.9
5,-39116.5,20678.8,74172.0,-3221.3,-31375.9,-36156.2,51841.5,29773.2,38944.4,39120.5,21844.4,40496.7,-193835.6,-60135.8,-30847.4,-22529.2,-25202.2,-1061018.4,88.4,32.9
6,-45180.3,55673.4,-11683.8,-4590.9,2669.0,-17559.5,-16503.9,57420.5,-30487.1,56601.9,51122.2,60922.6,-149060.6,-62656.4,-38472.8,-57012.5,-21404.7,-1109781.6,88.4,33.1
7,-74038.2,54727.7,-109305.7,-32762.7,-24057.8,-85163.1,-55114.4,-3341.8,-51167.3,-8645.3,6368.4,-3284.9,-32122.9,-102890.9,-56326.4,-47959.2,-8075.8,-646265.4,88.7,33.1
8,-177265.5,-19461.6,-273497.9,-95254.9,-90988.5,-107218.2,-97044.3,-65015.4,-103403.5,-60906.7,-56470.8,-73944.2,102297.5,-165157.9,-7126.1,-83337.9,-67594.3,-351533.6,88.7,33.1
9,-222334.6,-69194.4,-417131.9,-142893.5,-136979.4,-83169.7,-84405.5,-39855.6,-109565.3,-46877.1,-37601.3,-86234.7,183812.8,-209754.1,55144.9,-109969.3,-151181.2,-216464.2,88.7,33.3
10,-185787.7,-52448.1,-399718.0,-121057.0,-131070.6,-107758.6,-49671.9,-51000.4,-57474.8,-60056.3,-49803.0,-61607.4,124561.8,-202967.1,64724.0,-79801.4,-187032.8,-51151.4,88.7,33.1
11,-109207.6,14438.9,-207285.1,-48765.9,-55491.9,-67791.7,-15327.7,-26386.3,-14901.2,-9603.0,-32439.5,12854.7,53952.8,-166413.5,54403.1,-54609.8,-158234.4,160057.0,88.7,33.1
12,-60321.2,51245.4,-54424.3,-12000.4,5961.8,-21326.5,43067.7,45173.7,36292.6,58503.9,43257.1,59387.4,67802.3,-173701.2,19514.6,-1854.4,-168870.6,281959.1,88.7,33.1
13,11097.1,54523.7,-46883.7,-3013.3,15453.5,-22599.4,24133.3,56436.3,30034.1,67800.9,61158.3,39773.5,54383.3,-109483.1,14399.2,43544.5,-195968.2,327372.6,88.7,33.1
14,47024.1,74721.7,-192715.1,-4135.2,9822.8,38782.8,11167.3,22701.4,63045.8,45018.7,66047.2,4642.5,-858.3,-102055.1,52265.3,48486.4,-168010.9,337844.4,88.9,33.1
15,-26223.4,70358.7,-325283.8,-7866.5,5792.2,65018.1,17029.7,7654.6,117434.4,13870.7,67095.0,-2814.7,5908.8,-159453.0,74949.5,45908.8,-136478.8,338335.9,88.9,33.1
16,-71856.7,56922.4,-297608.7,-20771.6,-3473.0,13124.9,14517.0,4491.5,75063.4,6151.2,68369.2,-4617.4,12017.6,-141429.9,72146.8,46991.0,-130335.5,350631.6,88.9,32.9
17,-62616.7,27869.8,-135902.6,-53016.3,-38590.7,-37013.2,9077.1,-5552.5,23016.7,302.0,55918.4,-6740.6,7579.1,-74709.8,70080.5,50005.7,-128748.7,355584.1,89.2,32.6
18,-42771.0,24933.3,-7912.8,-51050.7,-45488.9,-48061.2,3820.0,-5402.8,9310.2,1476.9,66949.3,-3650.5,1751.1,-60069.6,67423.5,48706.3,-130090.5,353986.7,89.4,32.4
19,-81605.4,23763.7,-36329.7,-50241.4,-47686.4,-23063.0,3290.2,-8087.7,4696.8,-654.3,70370.6,-1760.3,-4620.0,-61017.9,67675.1,46494.3,-128132.8,350938.9,89.4,32.4
20,-205319.5,18261.5,-231832.9,-54649.5,-54634.9,-10657.3,11245.4,-7198.9,10922.2,-6.6,55770.1,-1449.1,-5233.3,-55268.1,73859.4,51566.0,-161239.8,323459.9,89.6,32.4
21,-272181.3,18363.5,-260531.9,-55237.6,-55547.6,-38313.9,15707.8,-3580.3,16089.3,3324.6,31715.0,-50.3,725.9,-48275.8,77887.4,52377.9,-182247.2,310752.1,89.6,32.4
22,-247462.6,25289.6,-115542.9,-49146.0,-47981.7,-34463.4,15563.4,1544.4,16529.0,8271.8,8156.6,-2597.4,8364.5,-55444.2,73603.8,9359.3,-167320.8,307712.3,89.9,31.9
23,-152807.8,32732.2,57746.3,-44104.8,-37223.8,-9756.6,13620.3,6135.3,12881.2,12424.3,-2586.8,-4842.5,13693.2,-73781.3,48641.4,-18794.0,-103451.2,342553.2,89.6,31.4
24,-108344.0,33411.7,142419.3,-46940.6,-33527.0,-6430.7,14926.3,8840.0,12318.3,13759.4,846.4,-2218.6,-18507.9,-54007.1,8326.1,-14756.8,-61168.9,340455.1,89.9,31.2
