工件号： 1221
检测时间： 2018/12/21 20:27:55
测量长度： 80 
0,13204.4,5026.7,-18126.4,6359.2,5122.0,8828.1,5304.8,4424.0,3810.7,2752.4,637.1,-476.8,47082.4,1952.4,9497.0,7139.3,-8535.4,-5873.0,94.2,27.1
1,53325.0,8654.6,-29113.6,13228.3,9150.0,17746.3,4279.6,6402.9,4132.6,4835.9,581.5,-2512.7,101170.3,3363.0,15733.0,-1770.9,-11772.6,-8781.8,94.2,27.1
2,87838.7,11071.9,-22067.0,18978.1,12641.5,23508.1,-467.6,6571.1,2782.9,5569.7,641.1,11365.9,118838.4,4573.7,20506.6,15.9,-42075.6,-10593.7,94.2,26.8
3,105226.0,10727.5,32165.3,17347.6,11397.7,24304.1,-4467.7,7359.2,2978.9,6898.2,1977.5,11862.6,128538.1,6711.5,27826.1,2164.3,-77471.5,-53788.6,94.2,26.8
4,117368.2,11009.6,86369.8,8445.3,9406.9,25358.5,23306.7,7801.6,4114.0,7089.0,3288.9,-1017.3,127712.9,8065.2,76146.9,4063.7,-74886.0,-115486.0,94.2,26.6
5,111031.5,65267.1,154002.5,5919.4,18335.7,114809.1,42964.4,68979.8,41098.1,17235.0,12025.6,60178.2,294205.9,101622.0,219668.3,88312.9,17502.6,-58958.3,94.2,26.6
6,40566.9,14082.6,-128804.3,66759.9,-6363.1,12291.8,21443.1,-7254.5,24570.4,-729.8,2304.7,10923.5,-35840.9,77254.2,49365.9,70884.5,-11641.5,-30432.8,94.2,26.6
7,45834.7,24240.5,-113528.3,68799.7,9424.2,52477.3,14509.1,-7457.2,60444.4,-3205.4,15939.6,6190.9,-27597.0,78468.9,46050.6,70287.1,-10021.5,-26444.6,94.2,26.6
8,39105.9,19266.9,-73028.9,62488.2,4360.4,56095.9,31786.5,-4307.4,9354.0,-582.8,3639.9,13095.8,-34675.3,23725.3,22492.1,73238.2,-6560.5,46176.4,94.2,26.6
9,37312.5,-1100.7,-89230.8,26035.3,-4375.0,51992.5,28702.9,-6453.2,8462.5,-3336.5,853.0,30835.5,-25203.5,59.6,-44881.0,74558.8,-4851.8,89719.6,94.2,26.3
10,43176.3,-9763.2,-91919.6,-2320.6,-1127.2,21055.0,12391.1,-6307.5,14827.0,-4168.4,-815.9,58492.0,-65925.4,713.9,-73699.2,74833.0,-3892.8,101094.8,93.7,26.6
