工件号： 1221
检测时间： 2018/12/21 20:32:31
测量长度： 80 
0,-75919.1,-70279.2,-84303.5,-17288.0,-5376.3,-71738.8,9588.4,-3250.4,1914.0,257.0,-510.0,-41818.6,-77262.2,-8870.5,-47444.0,-26930.7,-30326.8,-33814.4,93.7,27.1
1,-48022.8,-82144.5,-143969.1,-12489.2,-7863.8,-108407.6,7140.6,-7959.2,-38680.8,-3809.4,-5179.0,-49715.6,-142179.6,-17446.9,-101137.2,-36431.7,-41794.8,-13301.1,93.7,27.1
2,-22770.3,-89702.3,-200707.4,-10658.6,-11562.0,-118953.7,1529.9,-14646.8,-92931.6,-10657.3,-11621.6,-15189.9,-187921.5,-26113.5,-105265.8,-45055.8,-12955.4,2612.0,93.7,26.8
3,-21872.3,-95242.9,-230993.2,-12987.2,-14199.2,-82541.8,92.7,-17327.7,-114417.1,-13634.9,-13103.8,10769.9,-163878.3,-19213.9,-79731.2,-43802.8,26533.3,-28118.8,93.5,26.8
4,-21006.0,-100000.7,-204700.9,-12425.6,-16795.3,-45315.4,6016.1,-14597.8,-118951.0,-11695.8,-11485.2,1866.3,-157645.0,15603.2,-85074.4,-2973.6,29497.7,-54281.3,93.5,27.1
5,-25831.3,-91934.2,-211322.3,1629.2,-10281.1,-51744.8,83610.8,12066.6,-66269.8,-3076.9,-2721.9,13366.0,-174579.4,16311.8,-84365.7,-6952.6,396.0,-20912.0,93.7,27.1
6,-29420.9,-28766.5,-172821.7,22343.8,22612.7,-125063.8,172796.5,85102.2,-2416.0,67206.2,60276.2,87050.6,-140554.4,38034.4,-53094.5,19878.8,19878.8,3638.5,93.7,27.1
7,-29579.8,23263.0,-180701.4,16134.3,28288.4,-194746.9,198173.5,115901.9,-47224.1,114593.2,116194.6,139604.7,-154712.5,53501.1,-28030.1,33576.0,31860.7,-1929.9,93.7,27.1
8,-30046.0,-37087.3,-215962.2,-4963.1,3308.7,-188554.7,161490.2,71280.5,-107642.0,66947.9,70179.8,100470.9,-175674.8,-1773.6,-57372.8,-23828.6,-28337.4,6469.1,93.7,27.1
9,-32451.4,-90924.9,-272512.5,-18919.8,-9448.0,-152002.4,117221.2,13315.7,-117866.2,2521.9,5820.1,58735.7,-163912.8,-14397.8,-122739.2,-39136.4,-44302.1,-15287.9,93.7,27.1
10,-33876.6,-101109.4,-340811.4,-24533.3,-17737.0,-97274.8,77907.2,-8710.2,-83020.0,-6365.8,-3349.8,9629.5,-174390.0,-22208.7,-113236.9,-45344.6,-18996.7,-47824.1,93.7,27.1
